시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,lat,lon,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경기도,수원시,시도,권선로,권선로,3,,경기도 수원시 영통구 신동 532-20,37.24965704,127.0443603,99,2,Y,85,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,삼성로,삼성로,3,,경기도 수원시 영통구 신동 950-2,37.24660138,127.0475595,99,2,Y,86,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,월드컵로,월드컵로,3,경기도 수원시 영통구 월드컵로 199,경기도 수원시 영통구 원천동 13-4,37.27921793,127.0441733,99,2,Y,87,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,월드컵로,월드컵로,3,경기도 수원시 영통구 동수원로 555,경기도 수원시 영통구 원천동 84-1,37.27524029,127.0505929,99,2,Y,88,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,월드컵로,월드컵로,3,경기도 수원시 영통구 동수원로551번길 38,경기도 수원시 영통구 원천동 78-7,37.2764062,127.0490406,99,2,Y,89,1,3,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,5:00,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,월드컵로,월드컵로,3,경기도 수원시 영통구 중부대로271번길 27-9,경기도 수원시 영통구 원천동 35,37.27733078,127.0480312,99,2,Y,90,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,5:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,아주로,아주로,3,,경기도 수원시 영통구 원천동 27-5,37.27543564,127.043946,99,1,N,91,1,3,4,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,5:00,N,Y,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권광로,권광로,3,,경기도 수원시 팔달구 우만동 134-29,37.27890663,127.0376109,99,2,Y,92,1,4,5,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,Y,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,중부대로,중부대로,3,,경기도 수원시 팔달구 우만동 89-7,37.27559882,127.0409694,99,2,Y,93,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,중부대로,중부대로,3,,경기도 수원시 영통구 매탄동 1083,37.27279193,127.0535055,99,1,Y,94,1,3,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,Y,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,경기도 수원시 영통구 동수원로 520-1,경기도 수원시 영통구 매탄동 910,37.27310106,127.0474586,99,2,Y,95,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,Y,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,,경기도 수원시 영통구 매탄동 926-21,37.26531848,127.0397241,99,2,Y,96,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,인계로,인계로,3,경기도 수원시 영통구 매탄로 159-1,경기도 수원시 영통구 매탄동 916,37.26467272,127.0450279,99,2,Y,97,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,경기도 수원시 영통구 동수원로 520-1,경기도 수원시 영통구 매탄동 910,37.27310106,127.0474586,99,1,Y,98,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,Y,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,경기도 수원시 팔달구 권선로 739-2,경기도 수원시 팔달구 인계동 1149,37.25789784,127.0320775,99,2,Y,99,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,Y,Y,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,효원로,효원로,3,,경기도 수원시 영통구 매탄동 1329,37.25851382,127.0453571,99,2,Y,100,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,효원로,효원로,3,,경기도 수원시 영통구 매탄동 1329,37.25851382,127.0453571,99,2,Y,101,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,경기도 수원시 영통구 동수원로 322-1,경기도 수원시 영통구 매탄동 1190,37.25801839,127.0375235,99,2,Y,102,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,,경기도 수원시 영통구 매탄동 1190-2,37.25420885,127.0395271,99,2,Y,103,1,4,5,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,경기도 수원시 영통구 동수원로 322-1,경기도 수원시 영통구 매탄동 1190,37.25801839,127.0375235,99,2,Y,104,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,,경기도 수원시 권선구 권선동 1281,37.2496603,127.0336977,99,2,Y,105,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,동수원로,동수원로,3,,경기도 수원시 권선구 권선동 1281,37.2496603,127.0336977,99,2,Y,106,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 권선구 권선동 1328,37.24565901,127.0363108,99,2,Y,107,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 권선구 권선동 1281,37.2496603,127.0336977,99,2,Y,108,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 권선구 권선동 1281,37.2496603,127.0336977,99,2,Y,109,1,4,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 권선구 권선동 1281,37.2496603,127.0336977,99,1,Y,110,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,월드컵로,월드컵로,3,,경기도 수원시 팔달구 우만동 산 51-6,37.28296111,127.0380864,99,2,Y,111,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,장안로,장안로,3,경기도 수원시 장안구 장안로427번길 4,경기도 수원시 장안구 이목동 207-1,37.31786203,126.9810769,99,2,N,112,1,3,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,22:00,7:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,광교로,광교로,3,,경기도 수원시 영통구 이의동 1355-2,37.28632125,127.0403095,99,2,Y,113,1,4,99,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,하탑로,하탑로,3,경기도 수원시 권선구 하탑로30번길 27,경기도 수원시 권선구 탑동 862-8,37.26758516,126.9755235,99,2,N,114,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,Y,17:00,8:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권광로,권광로,3,,경기도 수원시 팔달구 인계동 464,37.26887901,127.0346976,99,1,Y,115,1,3,2,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,효원로,효원로,3,,경기도 수원시 팔달구 인계동 1112,37.26257334,127.0283594,99,1,Y,116,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,경기도 수원시 팔달구 권선로 739-2,경기도 수원시 팔달구 인계동 1149,37.25789784,127.0320775,99,2,Y,117,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권광로,권광로,3,,경기도 수원시 권선구 권선동 1280,37.2505448,127.0273071,99,2,Y,118,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,,경기도 수원시 권선구 권선동 1123,37.25890625,127.0278622,99,2,Y,119,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권광로,권광로,3,경기도 수원시 권선구 세권로 193-1,경기도 수원시 권선구 권선동 1130,37.25545563,127.025428,99,1,Y,120,1,3,4,녹색+황색+적색,37+3+60,2,2,1,Y,23:59,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,경기도 수원시 팔달구 경수대로 518,경기도 수원시 팔달구 인계동 946-3,37.27193923,127.0292159,99,1,Y,121,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,세권로,세권로,3,,경기도 수원시 권선구 세류동 1189,37.25315927,127.0185272,99,2,Y,122,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,,경기도 수원시 권선구 권선동 1213,37.2532401,127.0204209,99,2,Y,123,1,3,3,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,,경기도 수원시 권선구 권선동 1220,37.25013177,127.0188422,99,2,Y,124,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,덕영대로,덕영대로,3,,경기도 수원시 권선구 권선동 341-14,37.24901417,127.0210849,99,2,Y,125,1,4,3,녹색화살표/적색+황색+녹색+황색+적색,20+3+60+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,,경기도 수원시 권선구 세류동 1215,37.25260046,127.0198346,99,2,Y,126,1,3,3,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,,경기도 수원시 권선구 권선동 875,37.24146405,127.017195,99,2,Y,127,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,,경기도 수원시 권선구 대황교동 6-39,37.233021,127.0199768,99,2,Y,128,1,3,2,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,경수대로,경수대로,3,,경기도 수원시 권선구 권선동 842-11,37.24590607,127.0177593,99,1,Y,129,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,조원로,조원로,3,경기도 수원시 장안구 광교산로 37,경기도 수원시 장안구 영화동 22,37.29542372,127.0210363,99,2,N,130,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,월드컵로,월드컵로,3,경기도 수원시 장안구 월드컵로 417-1,경기도 수원시 장안구 연무동 259,37.29285895,127.0265583,99,1,N,131,1,3,4,녹색+황색+적색,37+3+60,2,2,1,Y,23:00,5:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 팔달구 수원천로 371-2,경기도 수원시 팔달구 북수동 421-1,37.28642197,127.0173705,99,2,Y,132,1,4,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 팔달구 정조로 869-1,경기도 수원시 팔달구 신풍동 1,37.28565657,127.0153561,99,2,Y,133,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,,경기도 수원시 팔달구 팔달로2가 132-1,37.27846049,127.0159165,99,1,Y,134,1,3,2,녹색+황색+적색,37+3+60,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 팔달구 정조로712번길 5,경기도 수원시 팔달구 중동 153,37.27190837,127.0170797,99,2,Y,135,1,4,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,중부대로,중부대로,3,경기도 수원시 팔달구 중부대로 64,경기도 수원시 팔달구 인계동 740-9,37.27557746,127.0238579,99,2,Y,136,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,중부대로,중부대로,3,경기도 수원시 팔달구 수원천로 240,경기도 수원시 팔달구 인계동 933-1,37.27484133,127.0201403,99,2,Y,137,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,,경기도 수원시 팔달구 중동 127,37.27254069,127.0163327,99,2,Y,138,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,수원천로,수원천로,3,경기도 수원시 팔달구 수원천로 228,경기도 수원시 팔달구 인계동 770-8,37.27376605,127.0194929,99,2,N,139,1,3,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:00,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 팔달구 정조로709번길 3,경기도 수원시 팔달구 매교동 46-1,37.27124131,127.0170727,99,2,N,140,1,4,3,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,Y,23:59,6:00,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 팔달구 정조로 695,경기도 수원시 팔달구 매교동 138-6,37.27056708,127.0175169,99,2,Y,141,1,3,4,녹색+녹색화살표+황색/적색,80+18+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 권선구 정조로 598,경기도 수원시 권선구 세류동 147-2,37.26210764,127.0142439,99,2,Y,142,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,,경기도 수원시 권선구 권선동 1091,37.26076369,127.0205354,99,2,Y,143,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,,경기도 수원시 팔달구 매교동 185-21,37.2670444,127.0164783,99,2,N,144,1,4,4,녹색+황색+적색/녹색화살표+황색/적색,65+3+15+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,정조로,정조로,3,경기도 수원시 팔달구 정조로 635,경기도 수원시 팔달구 매교동 168-3,37.26536644,127.0154072,99,2,Y,145,1,4,4,녹색/녹색화살표+황색+적색,70+3+23,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,경기도 수원시 권선구 권선로538번길 39,경기도 수원시 권선구 세류동 283,37.26148363,127.009376,99,2,Y,146,1,4,4,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
경기도,수원시,시도,권선로,권선로,3,,경기도 수원시 권선구 세류동 227-2,37.2635671,127.0078423,99,2,Y,147,1,4,99,녹색/녹색화살표+황색+녹색+황색+적색,30+3+50+3+3,2,2,1,N,23:59,23:59,N,N,N,,수원시도시안전통합센터,031-228-4432,2021-05-10
