,교육청명,교육지원청명,유치원명,설립유형,대표자명,원장명,설립일,개원일,주소,전화번호,홈페이지,만3세학급수,만4세학급수,만5세학급수,혼합학급수,특수학급수,만3세유아수,만4세유아수,만5세유아수,혼합유아수,특수유아수,lat,lon
113,강원도교육청,양구교육지원청,용하초등학교병설유치원,공립(병설),노철수,노철수,19810430,19810430,강원도 양구군 정중앙로 624-7,033-481-4052, ,0,0,0,1,0,0,0,0,11,0,38.1095336795111,128.036073521461
114,강원도교육청,양구교육지원청,방산초등학교병설유치원,공립(병설),배정미,배정미,19820206,19820206,강원도 양구군 평화로 5121-7,033-481-5907, ,0,0,0,1,0,0,0,0,10,0,38.2093577264106,127.943515214578
115,강원도교육청,양구교육지원청,임당초등학교병설유치원,공립(병설),김은숙,김은숙,19970301,19970303,강원도 양구군 금강산로 1673,033-481-0006,http://imdang.gwe.es.kr,0,0,0,1,0,0,0,0,13,0,38.2011076927164,128.042170202575
116,강원도교육청,영월교육지원청,청령포초등학교병설유치원,공립(병설),고광순,고광순,19820302,19820302,강원도 영월군 청령포로 191,033-373-0768,http://www. cheongeong.es.kr,0,0,0,1,0,0,0,0,3,0,37.1803478799975,128.441479924756
117,강원도교육청,영월교육지원청,신천초등학교병설유치원,공립(병설),정광태,정광태,19810320,19810320,강원도 영월군 신천길 4,033-372-3727,http://ywsc.gwe.es.kr,0,0,0,1,0,0,0,0,12,0,37.236365572256,128.329002929161
118,강원도교육청,영월교육지원청,영월유치원,사립(사인),전규택,이미정,19560406,19560406,강원도 영월군 하송로 112,033-374-4746,http://cafe.daum.net/0333744746 ,1,1,1,0,0,14,4,16,0,0,37.1794326339328,128.459357398245
119,강원도교육청,영월교육지원청,내성초등학교병설유치원,공립(병설),이교원,이교원,19870301,19870301,강원도 영월군 내성안길 9,033-373-0662,http://www.ynaesung.es.kr,1,1,1,0,0,5,10,19,0,0,37.1901348452538,128.475113703019
120,강원도교육청,영월교육지원청,쌍룡초등학교병설유치원,공립(병설),김미애,김미애,19940310,19940310,강원도 영월군 무동길 50,033-372-5030,http://www.ssy.es.kr,0,0,0,1,0,0,0,0,9,0,37.1779210133015,128.319200111344
121,강원도교육청,영월교육지원청,주천초등학교병설유치원,공립(병설),신동훈,신동훈,19810301,19810301,강원도 영월군 주천로89번길 14,033-372-3687, ,1,1,1,0,0,7,2,12,0,0,37.2720161926849,128.267611303041
122,강원도교육청,영월교육지원청,마차초등학교병설유치원,공립(병설),김진구,김진구,19850901,19850901,강원도 영월군 밤재로 221,033-372-3007,https://macha.gwe.es.kr,0,0,0,1,0,0,0,0,5,0,37.2574411161287,128.453698693429
123,강원도교육청,영월교육지원청,보덕유치원,사립(사인),박민규,김보경,19950120,19950306,강원도 영월군 보덕사길 34,033-374-7215, ,1,1,1,0,0,9,6,9,0,0,37.1979194498046,128.457484474811
124,강원도교육청,영월교육지원청,연당초등학교병설유치원,공립(병설),이상순,이상순,19810301,19810301,강원도 영월군 연당로 17,033-372-4010,http://www.yeondang.es.kr/,0,0,0,1,0,0,0,0,8,0,37.1865368942882,128.402318818247
125,강원도교육청,영월교육지원청,무릉초등학교병설유치원,공립(병설),이광식,이광식,19810302,19810302,강원도 영월군 중방안길 68,033-372-8068, ,0,0,0,1,0,0,0,0,10,0,37.2903400606252,128.267913962848
126,강원도교육청,영월교육지원청,봉래초등학교병설유치원,공립(병설),이길남,이길남,19820310,19820310,강원도 영월군 중앙로 168-17,033-373-3245,www.bongraeedu.es.kr  ,1,1,1,0,0,11,20,22,0,0,37.1771174714672,128.474978067742
127,강원도교육청,영월교육지원청,구래초등학교병설유치원,공립(병설),이영희,이영희,20000315,20000315,강원도 영월군 교촌길 20,033-378-2903, ,0,0,0,1,0,0,0,0,4,0,37.1418581864777,128.839043588267
128,강원도교육청,영월교육지원청,옥동초등학교병설유치원,공립(병설),엄주열,엄주열,19810302,19810302,강원도 영월군 영월동로 1679,033-372-9051, ,0,0,0,1,0,0,0,0,8,0,37.1304805973432,128.569838746805
129,강원도교육청,영월교육지원청,녹전초등학교병설유치원,공립(병설),임호,임호,19810302,19810302,강원도 영월군 유전길 3-2,033-378-4006, ,0,0,0,1,0,0,0,0,6,0,37.1481624454194,128.681989535065
130,강원도교육청,원주교육지원청,한강유치원,사립(사인),이기평,강정욱,20110301,20110301,강원도 원주시 개운2길 46,033-762-9977,https://hankang.songho.ac.kr,2,4,2,0,0,38,75,44,0,0,37.3383650433866,127.957939046982
131,강원도교육청,원주교육지원청,원주유치원,사립(사인),최헌영,임경애,19161216,19161216,강원도 원주시 일산로 40,033-742-3410,http://www.wonjukid.com,1,1,1,0,0,14,24,22,0,0,37.3476838083907,127.9478243882
132,강원도교육청,원주교육지원청,봉대초등학교병설유치원,공립(병설),김동선 ,김동선 ,19810301,19810301,강원도 원주시 혁신로 300,033-738-1874,http://bongdae.gwe.es.kr,1,1,1,0,0,15,21,22,0,0,37.3340470930928,127.987990890773
133,강원도교육청,원주교육지원청,산내들유치원,사립(사인),정길환,추은진,20140221,20140301,강원도 원주시 성아길 22,337355556, ,1,3,2,0,0,24,75,55,0,0,37.3200244284718,127.83916038313
134,강원도교육청,원주교육지원청,학림유치원,사립(법인),이형모,김승원,19560308,19560308,강원도 원주시 서곡널다리길 18-1,033-763-8417,http://www.haklim.co.kr,1,2,2,0,0,24,30,36,0,0,37.3220667551304,127.936253427175
135,강원도교육청,원주교육지원청,큰나무유치원,사립(사인),권영익,김미정,19920229,19920229,강원도 원주시 북원로2704번길 29-1,033-732-7521, ,2,2,2,0,0,47,39,54,0,0,37.3851233172966,127.950297213814
136,강원도교육청,원주교육지원청,송이유치원,사립(사인),이숭미,강미선,20070301,20070301,강원도 원주시 남원로469번길 25-22,033-765-0733,http://songie.co.kr,2,2,2,0,0,13,19,13,0,0,37.3275039522006,127.94104369862
137,강원도교육청,원주교육지원청,단계초등학교병설유치원,공립(병설),이선아,이선아,19820312,19820312,강원도 원주시 북원로 2387,033-746-3441,http://dan-gye.gwe.es.kr,0,1,1,0,0,0,20,23,0,0,37.3592056690904,127.935953504914
138,강원도교육청,원주교육지원청,흥업초등학교병설유치원,공립(병설),권성자,권성자,19810301,19810301,강원도 원주시 사제로 101,033-763-7814,http://heungup.es.kr,0,0,0,1,0,0,0,0,19,0,37.3069664626507,127.908445129503
139,강원도교육청,원주교육지원청,호저초등학교병설유치원,공립(병설),김경숙,김경숙,19830301,19830301,강원도 원주시 호저로 428,033-732-9907, ,0,0,0,1,0,0,0,0,9,0,37.4117656179788,127.92552089607
140,강원도교육청,원주교육지원청,북원초등학교병설유치원,공립(병설),최철영,최철영,19850309,19850309,강원도 원주시 단구로 60,033-744-9982,http://www.bugwon.es.kr,0,0,1,1,0,0,0,9,3,0,37.3430558838509,127.938347886049
141,강원도교육청,원주교육지원청,중앙초등학교병설유치원,공립(병설),함경환,함경환,19820312,19820312,강원도 원주시 남산로 181,033-738-2471,http://wjjungang.gwe.es.kr/main.do,0,0,1,1,0,0,0,15,12,0,37.3527816082863,127.939085743075
142,강원도교육청,원주교육지원청,이화유치원,사립(사인),허선자,허선자,20070301,20070301,강원도 원주시 천매봉길 94-29,033-764-8100,http://ewhawonju.kidis.co.kr,2,3,2,0,0,45,71,50,0,0,37.3247430815052,127.94323073882
143,강원도교육청,원주교육지원청,서원주초등학교병설유치원,공립(병설),정향순,정향순,20010301,20010301,강원도 원주시 남원로469번길 61,033-766-8856,http://swj.gwe.es.kr,0,0,1,0,0,0,0,19,0,0,37.3271691143692,127.939868162688
144,강원도교육청,원주교육지원청,학성유치원,공립(단설),윤정원,윤정원,20040301,20040302,강원도 원주시 문화촌길 33,033-732-3108,https://haksung.gwe.kg.kr,1,2,2,0,1,15,24,37,0,4,37.3545033527552,127.949992528221
145,강원도교육청,원주교육지원청,단관초등학교병설유치원,공립(병설),허남근,허남근,20040820,20050311,강원도 원주시 단관초교길 14,033-765-1406,http:// www.dan-gwan.es.kr,0,0,2,0,0,0,0,23,0,0,37.3175475862202,127.96355033155
146,강원도교육청,원주교육지원청,서곡초등학교병설유치원,공립(병설),백순옥,백순옥,19810310,19810310,강원도 원주시 용수골길 159,033-763-4897,http://seogok.gwe.es.kr,0,0,1,1,0,0,0,12,16,0,37.2983227063449,127.939029423065
147,강원도교육청,원주교육지원청,반곡별유치원,공립(단설),최종신,최종신,20160301,20160301,강원도 원주시 세계로 90,033-735-1702,http://bangokbyeol.gwe.kg.kr,2,2,3,0,1,33,44,68,0,5,37.3305435535846,127.990256002889
148,강원도교육청,원주교육지원청,도담유치원,사립(사인),홍기춘,홍기춘,20120301,20120301,강원도 원주시 무실새골길 49,033-742-7600,http://dodampreschool.co.kr,3,3,2,0,0,53,56,44,0,0,37.3308467664649,127.935201343073
149,강원도교육청,원주교육지원청,비두초등학교병설유치원,공립(병설),권순철,권순철,19810323,19810323,강원도 원주시 귀문로 1070,033-732-7508, ,0,0,0,1,0,0,0,0,5,0,37.2619038085989,127.8348305177
150,강원도교육청,원주교육지원청,솔샘초등학교병설유치원,공립(병설),이성란,이성란,20140301,20140301,강원도 원주시 무실로 381,033-738-2371,http://solsaem.gwe.es.kr/,1,1,1,0,0,16,23,23,0,0,37.3299703521317,127.929566453623
151,강원도교육청,원주교육지원청,흥양초등학교병설유치원,공립(병설),박대희,박대희,19850305,19850305,강원도 원주시 하초구길 6,033-732-8066, ,0,0,0,1,0,0,0,0,8,0,37.3812640767695,127.996512163289
152,강원도교육청,원주교육지원청,만종초등학교병설유치원,공립(병설),김필교,김필교,19810401,19810401,강원도 원주시 원문로 599,033-747-2774, ,0,0,0,1,0,0,0,0,20,0,37.3556735957301,127.902067606538
153,강원도교육청,원주교육지원청,영지유치원,사립(사인),김영선,김영선,20021118,20030301,강원도 원주시 단구로 399,033-766-7907,http://www.youngjikids.co.kr,3,2,2,0,0,44,38,38,0,0,37.3210946021416,127.955879514588
154,강원도교육청,원주교육지원청,태장초등학교병설유치원,공립(병설),함영수,함영수,19810301,19810301,강원도 원주시 현충로 260,033-746-8454,http://taejang.gwe.es.kr,1,1,1,0,0,12,13,22,0,0,37.3762183237008,127.951445704921
155,강원도교육청,원주교육지원청,황둔초등학교병설유치원,공립(병설),김윤섭,김윤섭,19810310,19810310,강원도 원주시 신림황둔로 1185,033-761-2008, ,0,0,0,1,0,0,0,0,3,0,37.2615481612922,128.185682801732
156,강원도교육청,원주교육지원청,단구초등학교병설유치원,공립(병설),김기성,김기성,19810301,19810301,강원도 원주시 단구초교길 5,033-765-0491,http://www.dangu.es.kr,0,0,1,0,0,0,0,9,0,0,37.322580229381,127.963890767883
157,강원도교육청,원주교육지원청,금빛유치원,사립(사인),권현교,권현교,20120214,20120302,강원도 원주시 입춘내길 32,033-745-4004,http://www.goldkids.kr.,1,2,1,0,0,11,24,22,0,0,37.3358594823188,127.968405297467
158,강원도교육청,원주교육지원청,원주초등학교병설유치원,공립(병설),오제순,오제순,19810301,19810301,강원도 원주시 봉산로 15,033-742-2029,https://wonju.gwe.es.kr,2,1,1,0,1,25,20,18,0,4,37.3478817551092,127.958847691914
159,강원도교육청,원주교육지원청,남원주초등학교병설유치원,공립(병설),전효선,전효선,19990301,19990301,강원도 원주시 늘품로 28,033-766-0931,http://namwonjuie.gwe.es.kr,0,0,1,0,0,0,0,24,0,0,37.3227508175847,127.950982474466
160,강원도교육청,원주교육지원청,한아름유치원,사립(사인),정명옥,정명옥,20050128,20050128,강원도 원주시 송림길 78-58,033-761-0380,https://whankid.modoo.at/,2,0,0,1,0,14,0,0,21,0,37.3293181775631,127.954353654692
161,강원도교육청,원주교육지원청,반계초등학교병설유치원,공립(병설),김용인,김용인,20020313,20020313,강원도 원주시 원문로 2265,033-730-9640,http://www.bangue.es.kr,0,0,0,1,0,0,0,0,5,0,37.2919090277501,127.790841531784
162,강원도교육청,원주교육지원청,반곡드림유치원,사립(사인),오경미,이학영,20160215,20160302,강원도 원주시 반곡길 133,033-735-3309, ,0,0,1,3,0,0,0,26,63,0,37.3319745372499,127.968848616217
163,강원도교육청,원주교육지원청,교동초등학교병설유치원,공립(병설),임영길,임영길,19810310,19810310,강원도 원주시 명륜로 9,033-764-1093,http://www.wjgd.es.kr,0,1,1,0,0,0,8,6,0,0,37.3389582032858,127.947069139628
164,강원도교육청,원주교육지원청,태봉초등학교병설유치원,공립(병설),김응섭,김응섭,20020301,20020301,강원도 원주시 흥양로51번길 113,033-738-2590,http://www.wjtaebong.es.kr,0,1,1,0,0,0,8,24,0,0,37.3859201650328,127.956464354063
165,강원도교육청,원주교육지원청,구곡초등학교병설유치원,공립(병설),김인자,김인자,20070301,20070301,강원도 원주시 늘품로 64,033-766-9724, ,0,1,1,0,0,0,17,21,0,0,37.3248837900291,127.952478981519
166,강원도교육청,원주교육지원청,그린나래유치원,사립(사인),김정선,이화영,20170221,20170302,강원도 원주시 양지뜰1길 21,033-733-7171,http://www.gnkg.kr,2,1,1,0,0,25,22,20,0,0,37.3280790785674,127.983361744896
167,강원도교육청,원주교육지원청,강릉원주대학교부설유치원,국립,반선섭,최혜진,19970227,19970331,강원도 원주시 남원로 150,033-760-8241,http://gwnuchild.ac.kr,1,1,1,0,1,15,20,17,0,3,37.3051724483904,127.92214733867
168,강원도교육청,원주교육지원청,예그랑유치원,사립(사인),이미옥,이미옥,20070301,20070301,강원도 원주시 삼광2길 11-6,033-743-8007, ,2,3,3,0,0,48,50,70,0,0,37.342543425267,127.96497735413
169,강원도교육청,원주교육지원청,소화유치원,사립(사인),김옥숙,김옥숙,19370310,19670217,강원도 원주시 원일로 27,033-765-3354, ,1,1,1,0,0,9,13,7,0,0,37.3456632534435,127.952600119146
170,강원도교육청,원주교육지원청,명륜초등학교병설유치원,공립(병설),방제철,방제철,19810301,19810301,강원도 원주시 행구로 25,033-761-8193,http://www.myengryun.es.kr,1,1,1,0,0,14,16,21,0,0,37.342023005072,127.959272770543
171,강원도교육청,원주교육지원청,동화초등학교병설유치원,공립(병설),박순향,박순향,20040301,20040301,강원도 원주시 왕건로 83,033-734-1654,http://www.dong-hwa.es.kr/,0,1,1,0,0,0,11,13,0,0,37.3274788009998,127.828578051564
172,강원도교육청,원주교육지원청,지정초등학교병설유치원,공립(병설),정장호,정장호,19810310,19810310,강원도 원주시 지정로 103,033-731-6063,http://www.kwjijeong.es.kr,0,0,0,1,0,0,0,0,15,0,37.3482457933712,127.845452612093
173,강원도교육청,원주교육지원청,스마트유치원,사립(사인),구자순,이은실,20071123,20150301,강원도 원주시 이화3길 16-8,033-733-2555,http://www.smart-ii.com,1,2,2,0,0,14,29,29,0,0,37.3377208324604,127.934348517465
174,강원도교육청,원주교육지원청,예지유치원,사립(사인),윤홍,윤문홍,20120116,20120301,강원도 원주시 단관공원길 102,033-763-9089, ,3,2,2,1,0,52,49,48,21,0,37.3149861230218,127.957068083035
175,강원도교육청,원주교육지원청,봉화산숲유치원,사립(사인),전수희,전수희,20121121,20130301,강원도 원주시 서원대로86번길 52,033-744-7088,http://cafe.naver.com/bhskindergarden,2,2,2,0,0,44,50,47,0,0,37.3496007883289,127.919825777174
176,강원도교육청,원주교육지원청,둔둔초등학교병설유치원,공립(병설),김기섭,김기섭,19990301,19990315,강원도 원주시 버덩마을길 7,033-747-7688,http://www.dunx2.es.kr,0,0,0,7,0,0,0,0,7,0,37.4466626480795,127.979301860446
177,강원도교육청,원주교육지원청,소초초등학교병설유치원,공립(병설),이연택,이연택,19810305,19810305,강원도 원주시 평장안골1길 15,033-732-9051,http://www.socho.es.kr,0,0,0,1,0,0,0,0,8,0,37.417671429319,128.004615772708
178,강원도교육청,원주교육지원청,버들초등학교병설유치원,공립(병설),이병필,이병필,20160301,20160301,강원도 원주시 삼보로 80,033-769-6780,http://beodeul.gwe.es.kr/main.do,1,1,1,0,0,16,20,20,0,0,0,0
179,강원도교육청,원주교육지원청,일산초등학교병설유치원,공립(병설),장숙자,장숙자,19810310,19810310,강원도 원주시 일산초교길 1,033-742-1118, ,0,0,0,1,0,0,0,0,9,0,37.3463726754866,127.942196882147
