시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,lat,lon,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
경기도,수원시,덕영대로,,경기도 수원시 팔달구 화서동 223-6,수원-0120,1,,N,37.28156918,126.9912564,10,8.1,31.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 팔달구 화서동 223-19,수원-0121,99,,N,37.28082137,126.9916963,9,5.2,41.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 팔달구 동말로4번길 22,경기도 수원시 팔달구 화서동 184-353,수원-0122,1,,N,37.27608118,126.9953169,4,6.3,39.8,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 팔달구 고등동 209-1,수원-0123,1,,N,37.27292875,126.9969176,9,10.8,30.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 팔달구 고등동 268-42,수원-0124,4,,N,37.26995541,126.9983384,8,7.8,29.3,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 팔달구 매산로1가 8,수원-0125,4,,N,37.26851381,126.9995561,8,8.3,29.9,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 팔달구 매산로1가 91-1,수원-0126,99,,N,37.2658468,127.0012247,9,5.3,35.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 960,경기도 수원시 권선구 세류동 285-7,수원-0127,99,,N,37.26295997,127.0024306,6,3.9,40.4,N,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 권선구 세류동 195-4,수원-0128,1,,N,37.26171108,127.00375,5,5.6,22.5,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 권선구 세류동 1280-2,수원-0129,3,,N,37.26081906,127.0043136,2,3.7,16.1,N,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1003,경기도 수원시 권선구 세류동 213,수원-0130,1,,N,37.25961799,127.0051027,1,3.8,12.6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1017,경기도 수원시 권선구 세류동 212-14,수원-0131,1,,N,37.25846701,127.0057756,4,5.1,15.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 권선구 세류동 207-3,수원-0132,3,,N,37.25654811,127.0069738,6,5.4,20.4,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로1049번길 2,경기도 수원시 권선구 세류동 452-4,수원-0133,1,,N,37.25624951,127.0079214,2,6.7,12.8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1090,경기도 수원시 권선구 세류동 544-35,수원-0134,4,,N,37.25371101,127.0109262,7,6.4,20.6,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1094,경기도 수원시 권선구 세류동 998-3,수원-0135,4,,N,37.25337077,127.0114809,8,7.1,21.1,Y,,,,,Y,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1105,경기도 수원시 권선구 세류동 991-4,수원-0136,3,,N,37.25337639,127.0128453,6,6.1,19.8,Y,,,,,Y,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1113-4,경기도 수원시 권선구 세류동 990-14,수원-0137,1,,Y,37.25295594,127.0136261,1,3.6,6,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1113-10,경기도 수원시 권선구 세류동 990-13,수원-0138,1,,Y,37.25283081,127.0138863,1,4.1,5.8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1126,경기도 수원시 권선구 세류동 1126,수원-0139,4,,N,37.25189524,127.0143433,10,6,40,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 장다리로 1,경기도 수원시 권선구 세류동 1124-3,수원-0140,1,,N,37.25101455,127.0172018,7,6.3,40.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 경수대로 249,경기도 수원시 권선구 세류동 1129-5,수원-0141,4,,N,37.24971045,127.0179205,9,8,39.9,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1176,경기도 수원시 권선구 권선동 1334,수원-0142,4,,N,37.24919096,127.0187357,9,8.2,40.4,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 권선구 권선동 341-14,수원-0143,3,,N,37.24901417,127.0210849,8,8.2,42.5,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1205,경기도 수원시 권선구 권선동 1193-2,수원-0144,3,,N,37.24926051,127.0225577,6,7.9,40,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 권선구 권선동 1367-14,수원-0145,3,,N,37.24743644,127.0263368,11,8,41.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 권선구 권선동 1363,수원-0146,3,,N,37.24693136,127.0287486,12,10.3,43.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1292,경기도 수원시 권선구 권선동 162-1,수원-0147,4,,N,37.24637484,127.0312805,11,8.5,32.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 권선구 곡반정동 503-11,수원-0148,4,,N,37.24607432,127.0332003,12,8,33.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 곡반정로 202,경기도 수원시 권선구 곡반정동 103-1,수원-0149,99,,N,37.24547196,127.0354805,12,5.5,64.1,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 권선구 곡반정동 88-2,수원-0150,99,,N,37.24499186,127.0376405,13,5.1,52.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 권선구 덕영대로 1357,경기도 수원시 권선구 권선동 1326-1,수원-0151,99,,N,37.24558411,127.038806,13,5.1,58.7,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 망포동 56-66,수원-0152,1,,N,37.24471059,127.043749,11,8.2,40.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 망포동 29-25,수원-0153,1,,N,37.24465642,127.0440533,11,8.2,40.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 망포동 39-46,수원-0154,4,,N,37.24493474,127.0468598,12,7.6,45.8,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 망포동 39-29,수원-0155,4,,N,37.24498854,127.0475586,13,9.7,36.8,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 망포동 39-32,수원-0156,4,,N,37.24510487,127.0496437,13,10.8,38.7,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 망포동 41-61,수원-0157,1,,N,37.24496022,127.0508383,11,10.2,40.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 망포동 28-29,수원-0158,1,,N,37.24532868,127.0531716,11,8.4,33.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 영통구 덕영대로 1515,경기도 수원시 영통구 영통동 979-7,수원-0159,4,,N,37.24617508,127.0566513,12,8.4,39.3,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 영통구 영통로200번길 1,경기도 수원시 영통구 영통동 980-5,수원-0160,4,,N,37.24474817,127.0583396,13,7.8,36.9,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 영통동 980-7,수원-0161,1,,N,37.24557773,127.0602835,12,10,40.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,,경기도 수원시 영통구 영통동 981-1,수원-0162,1,,N,37.24565808,127.0618051,13,8,46.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 영통구 덕영대로 1570,경기도 수원시 영통구 영통동 981-4,수원-0163,99,,N,37.24540459,127.0627669,10,4.8,46.1,N,,,,,Y,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 영통구 봉영로1517번길 27,경기도 수원시 영통구 영통동 970-4,수원-0164,4,,N,37.24814296,127.0671599,8,10.2,44.5,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,덕영대로,경기도 수원시 영통구 봉영로1492번길 5,경기도 수원시 영통구 영통동 983-10,수원-0165,4,,N,37.24604076,127.0666307,6,10.3,35.8,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 만석로 198,경기도 수원시 장안구 송죽동 447-15,수원-0166,1,,N,37.30397609,127.0009644,4,3.9,17.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 1094-2,경기도 수원시 장안구 송죽동 456-16,수원-0167,1,,N,37.30266713,127.002643,1,2.1,9.8,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 1094-2,경기도 수원시 장안구 송죽동 456-16,수원-0168,1,,N,37.30266713,127.002643,4,7.8,15.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 장안구 송죽동 418-22,수원-0169,1,,N,37.30192391,127.0029722,4,5.7,16.5,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로1088번길 6-6,경기도 수원시 장안구 송죽동 457,수원-0170,1,,N,37.3022284,127.0033455,4,7.6,14.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로1053번길 36,경기도 수원시 장안구 송죽동 346-6,수원-0171,1,,N,37.29925447,127.0035004,4,5.7,14.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 장안구 송죽동 509,수원-0172,1,,N,37.29989657,127.0055889,1,3.3,4.8,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 장안구 송죽동 509,수원-0173,1,,N,37.29989657,127.0055889,1,2.9,4.9,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 1051,경기도 수원시 장안구 송죽동 377-1,수원-0174,1,,N,37.29952385,127.0054055,4,6.5,13.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 장안구 송죽동 503-17,수원-0175,4,,N,37.29904057,127.0066152,4,7.8,15.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 송원로 32,경기도 수원시 장안구 송죽동 380-1,수원-0176,4,,N,37.29810497,127.0066785,8,8.2,22.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 경수대로 893,경기도 수원시 장안구 조원동 607,수원-0177,1,,N,37.29860438,127.0075554,6,77,19.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 경수대로 893,경기도 수원시 장안구 조원동 607,수원-0178,1,,N,37.29860438,127.0075554,5,4,19.1,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 송정로 113,경기도 수원시 장안구 조원동 680-6,수원-0179,4,,N,37.29579126,127.0095369,6,9.5,22,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 989,경기도 수원시 장안구 정자동 1-7,수원-0180,4,,N,37.29512257,127.0091351,6,9.3,28.5,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 966,경기도 수원시 장안구 조원동 676-12,수원-0181,1,,N,37.29351688,127.0110184,5,5,21.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 962,경기도 수원시 장안구 영화동 300-13,수원-0182,1,,N,37.29318468,127.0113364,5,6.1,17.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 946,경기도 수원시 장안구 영화동 298-1,수원-0183,1,,N,37.29189067,127.0123038,5,6.1,17.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 938,경기도 수원시 장안구 영화동 297-7,수원-0184,1,,N,37.29127941,127.0127139,5,5.9,17.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로933번길 3,경기도 수원시 장안구 영화동 311-1,수원-0185,1,,N,37.29068386,127.0125598,7,7.6,20.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 장안구 정조로 914,경기도 수원시 장안구 영화동 282-7,수원-0186,4,,N,37.28950891,127.0139888,6,8.4,17.7,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 장안구 영화동 137-6,수원-0187,4,,N,37.28918285,127.0145313,5,4.3,18.8,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 890,경기도 수원시 팔달구 북수동 141,수원-0188,1,,N,37.28744969,127.0151979,4,5.9,14.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 873,경기도 수원시 팔달구 장안동 72-1,수원-0189,1,,N,37.28589971,127.0152981,5,5.5,15.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 863,경기도 수원시 팔달구 신풍동 10-2,수원-0190,1,,N,37.28501701,127.0154617,4,5.5,14.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 843,경기도 수원시 팔달구 신풍동 230,수원-0191,1,,N,37.28335211,127.0161154,5,6,15.4,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 북수동 347-1,수원-0192,1,,N,37.28315478,127.0164473,1,3.4,5.2,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 830,경기도 수원시 팔달구 북수동 368-1,수원-0193,1,,N,37.28206606,127.0168343,6,7.9,18.6,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 824,경기도 수원시 팔달구 팔달로1가 6-1,수원-0194,1,,N,37.28156176,127.0169504,6,5.7,22.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로800번길 2,경기도 수원시 팔달구 팔달로1가 12-5,수원-0195,1,,N,37.27943425,127.0168963,4,8.2,15.7,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 788,경기도 수원시 팔달구 팔달로2가 69-2,수원-0196,1,,N,37.27832603,127.0170162,4,20.1,14.63,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 766,경기도 수원시 팔달구 팔달로3가 26-7,수원-0197,1,,N,37.27639655,127.0168931,5,16.2,14.8,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 758,경기도 수원시 팔달구 팔달로3가 30-6,수원-0198,1,,N,37.27557621,127.0168758,5,14.8,10.3,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 팔달로3가 89-2,수원-0199,1,,N,37.27648719,127.0163108,1,3.8,5.4,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 중동 5-1,수원-0200,1,,Y,37.27509961,127.0163331,1,3.5,7.2,N,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 중동 25,수원-0201,1,,N,37.2747662,127.0165924,5,7.7,15.2,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 중동 127,수원-0202,1,,N,37.27254069,127.0163327,5,7.35,19.5,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 중동 127,수원-0203,4,,N,37.27254069,127.0163327,7,6,16.5,Y,,,,,Y,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 구천동 98-3,수원-0204,1,,N,37.27159451,127.0172007,6,6.4,17.7,Y,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 685,경기도 수원시 팔달구 매교동 141-4,수원-0205,1,,N,37.26960169,127.0172975,4,6.5,15.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,경기도 수원시 팔달구 정조로 685,경기도 수원시 팔달구 매교동 141-4,수원-0206,1,,N,37.26960169,127.0172975,4,5.9,13.9,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 매교동 188-37,수원-0207,1,,N,37.26768405,127.0171999,1,2.7,4.5,N,,,,,N,,N,,경기도 수원시,031-228-2298,2021-04-29
경기도,수원시,정조로,,경기도 수원시 팔달구 매교동 283-9,수원-0208,1,,N,37.2677652,127.0166475,5,5.9,14,Y,,,,,N,,Y,,경기도 수원시,031-228-2298,2021-04-29
